contest_type	Contest	contest_district_type	Selection	ReportingUnit	CountItemType	Count
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Highlands County	total	17448
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Hillsborough County	total	230687
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Holmes County	total	2169
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Indian River County	total	29046
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Jackson County	total	6146
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Jefferson County	total	3659
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Lafayette County	total	1383
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Lake County	total	55702
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Lee County	total	86052
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Leon County	total	76822
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Levy County	total	6959
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Liberty County	total	1078
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Madison County	total	3805
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Manatee County	total	58170
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Marion County	total	62396
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Martin County	total	27738
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Miami-Dade County	total	295532
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Monroe County	total	12369
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Nassau County	total	13488
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Okaloosa County	total	27399
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Okeechobee County	total	4756
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Orange County	total	208921
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Osceola County	total	44191
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Palm Beach County	total	237202
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Pasco County	total	82144
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Pinellas County	total	189703
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Polk County	total	99077
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Putnam County	total	12259
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Santa Rosa County	total	24402
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Sarasota County	total	82666
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Seminole County	total	86053
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;St. Johns County	total	48229
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;St. Lucie County	total	47367
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Sumter County	total	21110
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Suwannee County	total	6600
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Taylor County	total	3305
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Union County	total	1888
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Volusia County	total	115287
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Wakulla County	total	6337
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Walton County	total	9084
BallotMeasure	Increased Homestead Property Tax Exemption	state	No	Florida;Washington County	total	3023
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Alachua County	total	47496
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Baker County	total	6116
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Bay County	total	42641
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Bradford County	total	5974
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Brevard County	total	161634
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Broward County	total	353764
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Calhoun County	total	2763
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Charlotte County	total	57221
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Citrus County	total	41810
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Clay County	total	56171
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Collier County	total	104185
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Columbia County	total	13722
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Desoto County	total	4907
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Dixie County	total	3115
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Duval County	total	204604
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Escambia County	total	76251
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Flagler County	total	32616
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Franklin County	total	3097
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Gadsden County	total	8578
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Gilchrist County	total	4261
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Glades County	total	2125
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Gulf County	total	3801
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Hamilton County	total	2358
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Hardee County	total	3271
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Hendry County	total	4762
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Hernando County	total	49194
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Highlands County	total	21251
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Hillsborough County	total	267797
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Holmes County	total	4420
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Indian River County	total	41724
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Jackson County	total	9476
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Jefferson County	total	3475
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Lafayette County	total	1393
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Lake County	total	94372
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Lee County	total	189379
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Leon County	total	56376
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Levy County	total	9699
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Liberty County	total	1487
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Madison County	total	3578
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Manatee County	total	100209
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Marion County	total	88439
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Martin County	total	47799
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Miami-Dade County	total	452731
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Monroe County	total	22361
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Nassau County	total	28704
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Okaloosa County	total	54518
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Okeechobee County	total	6086
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Orange County	total	246179
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Osceola County	total	67154
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Palm Beach County	total	316088
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Pasco County	total	122504
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Pinellas County	total	226608
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Polk County	total	134096
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Putnam County	total	15149
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Santa Rosa County	total	49695
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Sarasota County	total	121217
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Seminole County	total	103702
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;St. Johns County	total	78463
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;St. Lucie County	total	71908
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Sumter County	total	51267
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Suwannee County	total	9055
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Taylor County	total	4424
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Union County	total	2851
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Volusia County	total	104774
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Wakulla County	total	7487
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Walton County	total	20563
BallotMeasure	Increased Homestead Property Tax Exemption	state	Yes	Florida;Washington County	total	5794
BallotMeasure	Limitations on Property Tax Assessments	state	No	Florida;Alachua County	total	56080
BallotMeasure	Limitations on Property Tax Assessments	state	No	Florida;Baker County	total	2673
BallotMeasure	Limitations on Property Tax Assessments	state	No	Florida;Bay County	total	16267
BallotMeasure	Limitations on Property Tax Assessments	state	No	Florida;Bradford County	total	2747
BallotMeasure	Limitations on Property Tax Assessments	state	No	Florida;Brevard County	total	87455
BallotMeasure	Limitations on Property Tax Assessments	state	No	Florida;Broward County	total	223102
BallotMeasure	Limitations on Property Tax Assessments	state	No	Florida;Calhoun County	total	1266
BallotMeasure	Limitations on Property Tax Assessments	state	No	Florida;Charlotte County	total	21635
BallotMeasure	Limitations on Property Tax Assessments	state	No	Florida;Citrus County	total	19303
BallotMeasure	Limitations on Property Tax Assessments	state	No	Florida;Clay County	total	24157
BallotMeasure	Limitations on Property Tax Assessments	state	No	Florida;Collier County	total	35577
BallotMeasure	Limitations on Property Tax Assessments	state	No	Florida;Columbia County	total	7486
BallotMeasure	Limitations on Property Tax Assessments	state	No	Florida;Desoto County	total	2638
BallotMeasure	Limitations on Property Tax Assessments	state	No	Florida;Dixie County	total	1822
BallotMeasure	Limitations on Property Tax Assessments	state	No	Florida;Duval County	total	118424
BallotMeasure	Limitations on Property Tax Assessments	state	No	Florida;Escambia County	total	37372
BallotMeasure	Limitations on Property Tax Assessments	state	No	Florida;Flagler County	total	15942
BallotMeasure	Limitations on Property Tax Assessments	state	No	Florida;Franklin County	total	1802
BallotMeasure	Limitations on Property Tax Assessments	state	No	Florida;Gadsden County	total	7847
