Name	ReportingUnitType
Vermont;Brattleboro;WDH-2-3	precinct
Vermont;Brattleboro;WDH-2-2	precinct
Vermont;Brattleboro;WDH-2-1	precinct
Vermont;Brandon;RUT-6	precinct
Vermont;Braintree;ORA-WAS-ADD	precinct
Vermont;Bradford;ORA-2	precinct
Vermont;Bolton;WAS-CHI	precinct
Vermont;Bloomfield;ESX-CAL-ORL	precinct
Vermont;Bethel;WDR-RUT	precinct
Vermont;Berlin;WAS-1	precinct
Vermont;Berkshire;FRA-5	precinct
Vermont;Benson;ADD-RUT	precinct
Vermont;Bennington;BEN-2-2	precinct
Vermont;Bennington;BEN-2-1	precinct
Vermont;Belvidere;LAM-2	precinct
Vermont;Barton;ORL-CAL	precinct
Vermont;Barre Town;WAS-2	precinct
Vermont;Barre City;WAS-3	precinct
Vermont;Barnet;CAL-1	precinct
Vermont;Barnard;WDR-4-1	precinct
Vermont;Baltimore;WDR-3-1	precinct
Vermont;Bakersfield;FRA-6	precinct
Vermont;Athens;WDH-3	precinct
Vermont;Arlington;BEN-4	precinct
Vermont;Andover;WDR-3-1	precinct
Vermont;Alburgh;GI-CHI	precinct
Vermont;Albany;ORL-CAL	precinct
Vermont;Addison;ADD-3	precinct
Vermont;VT Senate District Franklin 5	state-house
Vermont;VT Senate District Windsor	state-senate
Vermont;VT Senate District Rutland 4	state-house
Vermont;VT Senate District Washington-Chittenden	state-house
Vermont;VT Senate District Washington 6	state-house
Vermont;VT Senate District Franklin 2	state-house
Vermont;VT Senate District Chittenden 8-3	state-house
Vermont;VT Senate District Windsor-Orange 2	state-house
Vermont;VT Senate District Addison 1	state-house
Vermont;VT Senate District Essex-Caledonia	state-house
Vermont;VT Senate District Chittenden 7-2	state-house
Vermont;VT Senate District Chittenden 8-1	state-house
Vermont;VT Senate District Windham-Bennington-Windsor	state-house
Vermont;VT Senate District Rutland 5-3	state-house
Vermont;VT Senate District Orange 1	state-house
Vermont;VT Senate District Chittenden-1	state-house
Vermont;VT Senate District Windham 4	state-house
Vermont;VT Senate District Chittenden 7-1	state-house
Vermont;VT Senate District Grand Isle-Chittenden	state-house
Vermont;VT Senate District Windham 6	state-house
Vermont;VT Senate District Washington 4	state-house
Vermont;VT Senate District Lamoille	state-senate
Vermont;VT Senate District Rutland-Windsor 2	state-house
Vermont;VT Senate District Caledonia-1	state-house
Vermont;VT Senate District Chittenden 5-2	state-house
Vermont;VT Senate District Windham 2-2	state-house
Vermont;VT Senate District Rutland-Windsor 1	state-house
Vermont;VT Senate District Rutland 5-1	state-house
Vermont;VT Senate District Bennington-Rutland	state-house
Vermont;VT Senate District Chittenden-3	state-house
Vermont;VT Senate District Orange-Washington-Addison	state-house
Vermont;VT Senate District Chittenden	state-senate
Vermont;VT Senate District Chittenden 6-4	state-house
Vermont;VT Senate District Orange-Caledonia	state-house
Vermont;VT Senate District Orange 2	state-house
Vermont;VT Senate District Windsor 3-1	state-house
Vermont;VT Senate District Windham 2-3	state-house
Vermont;VT Senate District Rutland-Bennington	state-house
Vermont;VT Senate District Franklin 6	state-house
Vermont;VT Senate District Chittenden 10	state-house
Vermont;VT Senate District Chittenden 6-1	state-house
Vermont;VT Senate District Chittenden 6-3	state-house
Vermont;VT Senate District Washington 1	state-house
Vermont;VT Senate District Chittenden 6-5	state-house
Vermont;VT Senate District Franklin 4	state-house
Vermont;VT Senate District Chittenden 9-1	state-house
Vermont;VT Senate District Franklin 7	state-house
Vermont;VT Senate District Bennington 1	state-house
Vermont;VT Senate District Bennington 3	state-house
Vermont;VT Senate District Franklin	state-senate
Vermont;VT Senate District Rutland 6	state-house
Vermont;VT Senate District Windham-Bennington	state-house
Vermont;VT Senate District Windsor 5	state-house
Vermont;VT Senate District Chittenden 7-4	state-house
Vermont;VT Senate District Chittenden 4-2	state-house
Vermont;VT Senate District Chittenden 6-2	state-house
Vermont;VT Senate District Chittenden 6-7	state-house
Vermont;VT Senate District Windham	state-senate
Vermont;VT Senate District Windham 3	state-house
Vermont;VT Senate District Orleans 1	state-house
Vermont;VT Senate District Grand Isle	state-senate
Vermont;VT Senate District Washington 7	state-house
Vermont;VT Senate District Windsor 1	state-house
Vermont;VT Senate District Essex-Caledonia-Orleans	state-house
Vermont;VT Senate District Rutland 2	state-house
Vermont;VT Senate District Addison 3	state-house
Vermont;VT Senate District Bennington 2-2	state-house
Vermont;VT Senate District Rutland 1	state-house
Vermont;VT Senate District Windsor-Rutland	state-house
Vermont;VT Senate District Windsor 4-2	state-house
Vermont;VT Senate District Lamoille 2	state-house
Vermont;VT Senate District Franklin 3-1	state-house
Vermont;VT Senate District Caledonia-2	state-house
Vermont;VT Senate District Addison 4	state-house
